Date,Origin,Dest,Depart,Arrive,Hobbs,Flight Time,Flight Distance,Fuel,Fuel/hr,Fuel/nm,Altitude,Speed
"Thu, Oct 15, 2015",,,21:33,21:37,0.06 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Oct 15, 2015",,,21:25,21:26,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Oct 15, 2015",KMHT,KBED,17:48,18:28,0.65 hrs,0.31 hrs,43.24 nm,6.32 gal,9.80 gal/hr,0.15 gal/nm,3021 msl,134 kts
"Thu, Oct 15, 2015",KMHT,KMHT,16:01,16:05,0.07 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Oct 15, 2015",KBED,KMHT,11:19,15:55,0.58 hrs,0.20 hrs,29.25 nm,4.56 gal,7.90 gal/hr,0.16 gal/nm,3019 msl,132 kts
"Thu, Oct 15, 2015",KBED,KBED,11:13,11:14,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Oct 13, 2015",KBED,KBED,19:37,20:08,0.49 hrs,0.31 hrs,33.84 nm,5.52 gal,11.29 gal/hr,0.16 gal/nm,1153 msl,104 kts
"Tue, Oct 13, 2015",KBED,KBED,19:30,19:36,0.11 hrs,0.00 hrs,0.00 nm,0.31 gal,2.77 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Oct 13, 2015",KBED,KBED,19:28,19:29,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Oct 7, 2015",KACK,KBED,13:33,14:29,0.88 hrs,0.70 hrs,106.75 nm,13.60 gal,15.40 gal/hr,0.13 gal/nm,4516 msl,147 kts
"Wed, Oct 7, 2015",KBED,KACK,11:12,15:11,0.78 hrs,0.55 hrs,97.58 nm,11.23 gal,14.40 gal/hr,0.12 gal/nm,5512 msl,168 kts
"Sun, Oct 4, 2015",KART,KBED,16:51,18:37,1.7 hrs,1.45 hrs,231.77 nm,27.09 gal,15.98 gal/hr,0.12 gal/nm,7018 msl,154 kts
"Sun, Oct 4, 2015",KBED,KART,14:45,16:26,1.61 hrs,1.31 hrs,246.05 nm,24.49 gal,15.23 gal/hr,0.10 gal/nm,6018 msl,179 kts
"Sun, Oct 4, 2015",,,14:24,14:25,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Oct 1, 2015",KART,KBED,16:56,18:40,1.66 hrs,1.46 hrs,238.63 nm,26.17 gal,15.78 gal/hr,0.11 gal/nm,7020 msl,157 kts
"Thu, Oct 1, 2015",KART,KART,16:53,16:55,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Oct 1, 2015",KBED,KART,10:21,16:11,1.74 hrs,1.41 hrs,252.46 nm,40.31 gal,23.12 gal/hr,0.16 gal/nm,6043 msl,171 kts
"Thu, Oct 1, 2015",,,09:57,09:58,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 28, 2015",KTEB,KBED,16:38,18:10,1.44 hrs,0.99 hrs,188.06 nm,20.95 gal,14.60 gal/hr,0.11 gal/nm,7509 msl,178 kts
"Mon, Sep 28, 2015",KBED,KTEB,07:14,08:46,1.48 hrs,1.28 hrs,205.38 nm,27.08 gal,18.36 gal/hr,0.13 gal/nm,6014 msl,155 kts
"Sun, Sep 27, 2015",KFOK,KBED,14:21,15:11,0.81 hrs,0.66 hrs,117.26 nm,12.77 gal,15.73 gal/hr,0.11 gal/nm,5544 msl,171 kts
"Sun, Sep 27, 2015",KBED,KFOK,10:14,11:14,0.96 hrs,0.74 hrs,118.79 nm,14.26 gal,14.82 gal/hr,0.12 gal/nm,4516 msl,153 kts
"Sat, Sep 26, 2015",KBHB,KBED,10:34,11:46,1.16 hrs,1.01 hrs,181.77 nm,19.38 gal,16.71 gal/hr,0.11 gal/nm,6513 msl,176 kts
"Sat, Sep 26, 2015",KBED,KBHB,08:51,10:18,1.38 hrs,1.19 hrs,186.78 nm,23.14 gal,16.79 gal/hr,0.12 gal/nm,7545 msl,148 kts
"Fri, Sep 25, 2015",KASH,KBED,19:42,20:16,0.54 hrs,0.29 hrs,38.26 nm,5.47 gal,10.10 gal/hr,0.14 gal/nm,2515 msl,119 kts
"Fri, Sep 25, 2015",KASH,KASH,14:15,14:55,0.65 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 21, 2015",KTEB,KASH,14:50,16:05,1.21 hrs,1.03 hrs,165.56 nm,19.87 gal,16.49 gal/hr,0.12 gal/nm,5530 msl,155 kts
"Mon, Sep 21, 2015",KBED,KTEB,07:12,08:25,1.17 hrs,0.94 hrs,166.33 nm,17.99 gal,15.34 gal/hr,0.11 gal/nm,6516 msl,171 kts
"Fri, Sep 18, 2015",KASH,KBED,10:48,11:16,0.45 hrs,0.35 hrs,43.56 nm,5.52 gal,12.19 gal/hr,0.13 gal/nm,2515 msl,121 kts
"Fri, Sep 18, 2015",KASH,KASH,10:42,10:47,0.08 hrs,0.00 hrs,0.00 nm,0.23 gal,2.86 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Sep 18, 2015",KBED,KASH,08:35,08:58,0.37 hrs,0.16 hrs,22.41 nm,3.38 gal,9.26 gal/hr,0.15 gal/nm,2515 msl,131 kts
"Wed, Sep 16, 2015",KBED,KBED,12:11,12:26,0.25 hrs,0.00 hrs,0.00 nm,0.98 gal,3.99 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Sep 15, 2015",,,17:16,17:18,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Sep 15, 2015",,,17:01,17:03,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Sep 15, 2015",,,16:55,16:56,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Sep 15, 2015",,,14:10,14:10,0.01 hrs,0.00 hrs,0.00 nm,0.03 gal,3.53 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,12:34,12:34,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,11:58,11:58,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,11:43,11:43,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,10:25,10:28,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,10:03,10:04,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Sep 14, 2015",,,09:58,10:00,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Sep 10, 2015",KBED,KBED,08:29,08:51,0.38 hrs,0.00 hrs,0.00 nm,1.58 gal,4.15 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Sep 8, 2015",KTEB,KBED,14:34,15:53,1.26 hrs,1.05 hrs,177.13 nm,20.32 gal,16.13 gal/hr,0.11 gal/nm,6156 msl,162 kts
"Tue, Sep 8, 2015",KBED,KTEB,07:14,08:31,1.24 hrs,1.03 hrs,160.67 nm,20.10 gal,16.23 gal/hr,0.13 gal/nm,6544 msl,152 kts
"Mon, Sep 7, 2015",KTEB,KBED,11:06,12:41,1.49 hrs,1.06 hrs,187.93 nm,21.86 gal,14.71 gal/hr,0.12 gal/nm,7011 msl,166 kts
"Sat, Sep 5, 2015",KBED,KTEB,10:38,11:54,1.23 hrs,0.98 hrs,166.84 nm,19.28 gal,15.72 gal/hr,0.12 gal/nm,6512 msl,164 kts
"Thu, Sep 3, 2015",KACK,KBED,13:43,14:51,1.1 hrs,0.74 hrs,113.94 nm,14.82 gal,13.45 gal/hr,0.13 gal/nm,4016 msl,149 kts
"Thu, Sep 3, 2015",KBED,KACK,11:13,12:25,1.14 hrs,0.75 hrs,125.64 nm,15.52 gal,13.60 gal/hr,0.12 gal/nm,7018 msl,161 kts
"Thu, Sep 3, 2015",,,11:11,11:11,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 31, 2015",,,19:10,19:11,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 31, 2015",KTEB,KBED,17:56,19:09,1.15 hrs,0.91 hrs,163.40 nm,18.66 gal,16.23 gal/hr,0.11 gal/nm,5710 msl,169 kts
"Mon, Aug 31, 2015",KBED,KTEB,06:46,08:08,1.32 hrs,1.02 hrs,160.14 nm,20.17 gal,15.26 gal/hr,0.13 gal/nm,6527 msl,150 kts
"Mon, Aug 31, 2015",KBED,KBED,06:35,06:37,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Aug 30, 2015",KBAF,KBED,09:17,10:06,0.76 hrs,0.50 hrs,81.27 nm,8.89 gal,11.67 gal/hr,0.11 gal/nm,5628 msl,150 kts
"Sun, Aug 30, 2015",KPVD,KBAF,08:10,08:52,0.66 hrs,0.49 hrs,69.95 nm,8.55 gal,12.92 gal/hr,0.12 gal/nm,6012 msl,133 kts
"Sun, Aug 30, 2015",,,07:53,07:54,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Aug 29, 2015",KAVL,KPVD,10:45,15:31,4.55 hrs,4.18 hrs,720.77 nm,57.19 gal,12.57 gal/hr,0.08 gal/nm,13006 msl,164 kts
"Sat, Aug 29, 2015",,,10:39,10:39,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Aug 29, 2015",,,10:18,10:19,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Aug 28, 2015",KCLT,KAVL,09:27,10:40,1.16 hrs,0.63 hrs,95.44 nm,11.15 gal,9.60 gal/hr,0.12 gal/nm,8008 msl,143 kts
"Fri, Aug 28, 2015",,,09:15,09:16,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Aug 27, 2015",KRDU,KCLT,10:45,12:13,1.42 hrs,0.83 hrs,134.18 nm,13.77 gal,9.73 gal/hr,0.10 gal/nm,8006 msl,156 kts
"Thu, Aug 27, 2015",,,10:36,10:36,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Aug 25, 2015",KILM,KRDU,10:11,12:07,1.85 hrs,1.47 hrs,228.37 nm,23.52 gal,12.75 gal/hr,0.10 gal/nm,10015 msl,149 kts
"Tue, Aug 25, 2015",,,09:55,09:56,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Aug 23, 2015",,,15:58,15:58,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Aug 23, 2015",KSBY,KILM,15:33,17:39,2 hrs,1.71 hrs,278.99 nm,26.52 gal,13.25 gal/hr,0.10 gal/nm,8010 msl,156 kts
"Sun, Aug 23, 2015",,,13:31,13:32,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Aug 23, 2015",KBED,KSBY,12:32,16:32,2.47 hrs,2.18 hrs,334.74 nm,33.29 gal,13.51 gal/hr,0.10 gal/nm,10005 msl,144 kts
"Sat, Aug 22, 2015",KASH,KBED,09:59,14:32,0.55 hrs,0.28 hrs,41.59 nm,5.34 gal,9.73 gal/hr,0.13 gal/nm,4018 msl,144 kts
"Mon, Aug 17, 2015",,,08:21,08:22,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 17, 2015",KBED,KASH,07:50,11:50,0.47 hrs,0.17 hrs,22.46 nm,0.05 gal,0.10 gal/hr,0.00 gal/nm,2513 msl,127 kts
"Sun, Aug 16, 2015",KESN,KBED,15:27,17:59,2.44 hrs,1.95 hrs,346.38 nm,39.73 gal,16.32 gal/hr,0.11 gal/nm,9008 msl,170 kts
"Sun, Aug 16, 2015",,,15:03,15:04,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Aug 14, 2015",KBED,KESN,12:23,19:10,2.67 hrs,2.07 hrs,354.29 nm,40.30 gal,15.12 gal/hr,0.11 gal/nm,8018 msl,163 kts
"Fri, Aug 14, 2015",,,12:01,12:01,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Aug 13, 2015",KBED,KBED,13:26,14:35,1.09 hrs,0.86 hrs,92.95 nm,13.37 gal,12.29 gal/hr,0.14 gal/nm,1339 msl,101 kts
"Wed, Aug 12, 2015",,,16:26,16:27,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Aug 12, 2015",KBTV,KBED,14:56,16:12,1.21 hrs,0.93 hrs,162.45 nm,17.78 gal,14.70 gal/hr,0.11 gal/nm,9012 msl,167 kts
"Wed, Aug 12, 2015",KBTV,KBTV,14:52,14:55,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Aug 12, 2015",KBTV,KBTV,14:39,14:47,0.14 hrs,0.00 hrs,0.00 nm,0.34 gal,2.46 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Aug 12, 2015",KBED,KBTV,10:56,12:06,1.12 hrs,0.96 hrs,152.01 nm,17.66 gal,15.77 gal/hr,0.12 gal/nm,10143 msl,152 kts
"Wed, Aug 12, 2015",KBED,KBED,10:46,10:55,0.14 hrs,0.00 hrs,0.00 nm,0.36 gal,2.64 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Aug 11, 2015",,,15:08,15:09,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Aug 11, 2015",KACK,KBED,14:03,15:03,0.96 hrs,0.77 hrs,127.06 nm,15.11 gal,15.74 gal/hr,0.12 gal/nm,4018 msl,158 kts
"Tue, Aug 11, 2015",KBED,KACK,12:02,13:12,1.11 hrs,0.91 hrs,131.06 nm,18.56 gal,16.67 gal/hr,0.14 gal/nm,7042 msl,139 kts
"Tue, Aug 11, 2015",,,11:56,11:57,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 10, 2015",KTEB,KBED,17:02,18:11,1.11 hrs,0.92 hrs,163.49 nm,17.82 gal,16.10 gal/hr,0.11 gal/nm,7514 msl,172 kts
"Mon, Aug 10, 2015",,,17:01,17:01,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 10, 2015",,,17:00,17:00,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 10, 2015",,,16:53,16:53,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 10, 2015",KBED,KTEB,07:33,08:45,1.14 hrs,0.96 hrs,161.66 nm,18.84 gal,16.55 gal/hr,0.12 gal/nm,6514 msl,160 kts
"Sun, Aug 9, 2015",KGON,KBED,19:18,20:03,0.72 hrs,0.52 hrs,77.88 nm,10.38 gal,14.51 gal/hr,0.13 gal/nm,5516 msl,143 kts
"Sun, Aug 9, 2015",KBED,KGON,08:58,09:40,0.68 hrs,0.47 hrs,81.28 nm,9.32 gal,13.71 gal/hr,0.11 gal/nm,6012 msl,167 kts
"Fri, Aug 7, 2015",KTEB,KBED,14:25,15:39,1.19 hrs,0.98 hrs,162.40 nm,19.34 gal,16.28 gal/hr,0.12 gal/nm,5526 msl,160 kts
"Fri, Aug 7, 2015",KBED,KTEB,08:59,12:58,1.25 hrs,0.93 hrs,162.55 nm,1.64 gal,1.31 gal/hr,0.01 gal/nm,6518 msl,167 kts
"Mon, Aug 3, 2015",,,19:11,19:11,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Aug 3, 2015",KBHB,KBED,17:26,19:08,1.6 hrs,1.28 hrs,182.23 nm,22.45 gal,14.02 gal/hr,0.12 gal/nm,4673 msl,135 kts
"Mon, Aug 3, 2015",KBED,KBHB,09:42,15:34,1.79 hrs,1.21 hrs,212.37 nm,24.32 gal,13.59 gal/hr,0.11 gal/nm,9018 msl,167 kts
"Mon, Aug 3, 2015",,,09:11,09:13,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Aug 1, 2015",KBED,KBED,19:11,19:35,0.39 hrs,0.19 hrs,19.19 nm,3.11 gal,7.92 gal/hr,0.16 gal/nm,1312 msl,100 kts
"Sat, Aug 1, 2015",,,13:21,13:21,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Aug 1, 2015",KACK,KBED,12:23,13:17,0.86 hrs,0.63 hrs,103.11 nm,13.10 gal,15.29 gal/hr,0.13 gal/nm,5396 msl,153 kts
"Sat, Aug 1, 2015",KBED,KACK,08:26,09:27,0.96 hrs,0.69 hrs,111.02 nm,12.98 gal,13.52 gal/hr,0.12 gal/nm,5596 msl,153 kts
"Fri, Jul 31, 2015",KBED,KBED,11:17,11:30,0.21 hrs,0.05 hrs,4.87 nm,1.33 gal,6.41 gal/hr,0.27 gal/nm,1279 msl,97 kts
